,secShortName,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue
0,中国人民保险集团,2012-12-07,,,3.59,3.76,3.59,3.72,1422249500,5245134800.0
1,中国人民保险集团,2012-12-10,3.72,3.72,3.74,3.79,3.72,3.75,385538000,1447626180.0
2,中国人民保险集团,2012-12-11,3.75,3.75,3.75,3.75,3.69,3.69,174319500,648145355.0
3,中国人民保险集团,2012-12-12,3.69,3.69,3.7,3.74,3.69,3.7,161563000,599941825.0
4,中国人民保险集团,2012-12-13,3.7,3.7,3.7,3.74,3.69,3.73,132250000,491020300.0
5,中国人民保险集团,2012-12-14,3.729,3.73,3.73,3.87,3.73,3.86,497405005,1899603399.0
6,中国人民保险集团,2012-12-17,3.86,3.86,3.85,3.94,3.84,3.89,295082000,1149627310.0
7,中国人民保险集团,2012-12-18,3.89,3.89,3.92,3.93,3.85,3.88,170814400,664530318.0
8,中国人民保险集团,2012-12-19,3.88,3.88,3.89,3.91,3.86,3.87,103865351,402718015.0
9,中国人民保险集团,2012-12-20,3.87,3.87,3.86,3.86,3.81,3.84,96714000,370573270.0
10,中国人民保险集团,2012-12-21,3.84,3.84,3.83,3.85,3.8,3.81,115397000,440340990.0
11,中国人民保险集团,2012-12-24,3.81,3.81,3.81,3.84,3.78,3.84,45936000,175020150.0
12,中国人民保险集团,2012-12-27,3.84,3.84,3.86,3.88,3.83,3.84,64961000,250132250.0
13,中国人民保险集团,2012-12-28,3.84,3.84,3.84,3.85,3.82,3.85,54596000,209466410.0
14,中国人民保险集团,2012-12-31,3.85,3.85,3.83,3.92,3.82,3.91,112264400,436825250.0
15,中国人民保险集团,2013-01-02,3.91,3.91,3.92,4.07,3.92,4.05,316625237,1267480283.0
16,中国人民保险集团,2013-01-03,4.05,4.05,4.06,4.14,4.03,4.11,196404500,805007620.0
17,中国人民保险集团,2013-01-04,4.11,4.11,4.09,4.09,4.03,4.09,163653004,665008166.0
18,中国人民保险集团,2013-01-07,4.09,4.09,4.1,4.24,4.1,4.24,217724100,916688751.0
19,中国人民保险集团,2013-01-08,4.24,4.24,4.23,4.37,4.21,4.3,225468000,969693649.0
20,中国人民保险集团,2013-01-09,4.299,4.3,4.29,4.63,4.29,4.62,365150000,1648621820.0
21,中国人民保险集团,2013-01-10,4.62,4.62,4.68,4.96,4.65,4.76,450176500,2155249490.0
22,中国人民保险集团,2013-01-11,4.76,4.76,4.79,4.82,4.57,4.65,259195210,1206060002.0
23,中国人民保险集团,2013-01-14,4.65,4.65,4.67,4.78,4.59,4.76,195925000,923139620.0
24,中国人民保险集团,2013-01-15,4.76,4.76,4.75,4.83,4.72,4.76,125901580,601222331.0
25,中国人民保险集团,2013-01-16,4.76,4.76,4.76,4.76,4.68,4.74,90279000,425243830.0
26,中国人民保险集团,2013-01-17,4.74,4.74,4.75,4.76,4.62,4.68,93113000,435927660.0
27,中国人民保险集团,2013-01-18,4.68,4.68,4.73,4.75,4.65,4.69,86149900,403916836.0
28,中国人民保险集团,2013-01-21,4.69,4.69,4.71,4.73,4.67,4.69,56243003,264147035.0
29,中国人民保险集团,2013-01-22,4.69,4.69,4.7,4.72,4.63,4.67,92936400,434350330.0
30,中国人民保险集团,2013-01-23,4.67,4.67,4.66,4.67,4.59,4.62,87606000,404844270.0
31,中国人民保险集团,2013-01-24,4.62,4.62,4.6,4.68,4.58,4.61,86708000,401206200.0
32,中国人民保险集团,2013-01-25,4.61,4.61,4.63,4.64,4.42,4.48,220099100,988773271.0
33,中国人民保险集团,2013-01-28,4.48,4.48,4.46,4.53,4.45,4.48,85895000,385960000.0
34,中国人民保险集团,2013-01-29,4.48,4.48,4.47,4.63,4.45,4.59,105700000,481490800.0
35,中国人民保险集团,2013-01-30,4.59,4.59,4.62,4.68,4.6,4.65,115563000,536247680.0
36,中国人民保险集团,2013-01-31,4.65,4.65,4.63,4.64,4.6,4.61,47882689,221027206.0
37,中国人民保险集团,2013-02-01,4.61,4.61,4.61,4.7,4.56,4.67,86182408,399976721.0
38,中国人民保险集团,2013-02-04,4.67,4.67,4.7,4.76,4.62,4.63,98258000,460923850.0
39,中国人民保险集团,2013-02-05,4.63,4.63,4.58,4.6,4.53,4.55,79776000,364279630.0
40,中国人民保险集团,2013-02-06,4.55,4.55,4.61,4.61,4.57,4.58,43478000,199627610.0
41,中国人民保险集团,2013-02-07,4.58,4.58,4.57,4.6,4.48,4.55,54042562,244787068.0
42,中国人民保险集团,2013-02-08,4.55,4.55,4.53,4.6,4.53,4.59,31695183,145126379.0
43,中国人民保险集团,2013-02-14,4.589,4.59,4.65,4.71,4.63,4.69,101353000,474609930.0
44,中国人民保险集团,2013-02-15,4.69,4.69,4.68,4.78,4.66,4.77,101525000,481397670.0
45,中国人民保险集团,2013-02-18,4.77,4.77,4.79,4.8,4.69,4.7,69873000,330289060.0
46,中国人民保险集团,2013-02-19,4.7,4.7,4.69,4.73,4.6,4.61,75653000,351855545.0
47,中国人民保险集团,2013-02-20,4.61,4.61,4.65,4.68,4.62,4.67,39573021,183789667.0
48,中国人民保险集团,2013-02-21,4.67,4.67,4.61,4.62,4.55,4.59,75454979,345074459.0
49,中国人民保险集团,2013-02-22,4.59,4.59,4.56,4.57,4.51,4.53,100040000,453601132.0
